V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Amount,Class,Prediction,Fraud_Probability
2.412870569150665,-0.1101712252227362,0.1694030749120695,1.3536212605475293,1.411594363512218,-0.0839000538930394,-1.3122612260907744,-1.6048043108980627,2.352970634875854,-2.002299644463062,7.63,0,Not Fraud,0.1590885337994061
0.0687190642394861,0.0609916045793315,0.8544377511405561,2.9150593915850718,1.9993304793912376,-0.1143450476714573,-0.6415647811562575,1.035916209432034,1.0541624929701032,0.8364891131068773,93.97,0,Fraud,0.7623983737519295
-4.118749891824709,-3.733650266777501,-0.2628168425261151,1.3215382687391983,0.8275123510387272,0.4813033286396846,0.1591355908965832,-0.8857356006337547,-0.8816821910699254,0.1644639078549829,43.23,0,Fraud,0.7704100694932101
1.4063022137754848,-1.0452968553972228,-0.4753234176821889,-0.2626868688070998,-1.7005905480408643,-2.9997631288240942,-0.1059614680495653,1.2082747406521392,0.1981238838809058,-0.352790553562966,52.03,0,Not Fraud,0.23850011125736623
-3.5082928185336857,-1.7889105238198986,0.5285392018314015,-1.5322540027294558,-1.2247342253325026,-0.7841042389196683,-0.6439825451778142,-0.2497726120403833,-2.068799327857727,1.504270571901364,7.26,0,Not Fraud,0.10120355623570304
0.7386792259907669,-0.1800501996552385,-0.5868426795241861,-0.948056916883445,0.0964942128088341,-0.8978653585202501,-1.2942162709578502,2.1482392019576406,2.0086973533184427,-1.1955258329612195,33.67,0,Not Fraud,0.21237827884180868
-3.282197229754004,-1.2340551437856142,0.0317839048706399,-2.1126578481351013,-0.9634291109151591,-2.1460604349464303,-0.0533252300685976,1.7750370211274655,1.3331247782429552,1.149918887068267,53.33,0,Fraud,0.523579202721394
1.4252245062599096,-0.2194021083999048,0.5960086729861199,-0.9589067402931916,-0.4255211072497987,-1.06966586668008,-1.4289284568988156,-0.7472218322204848,1.091869835558533,-1.284036148208175,15.47,0,Not Fraud,0.05297921829989899
-2.8498686222236564,-1.601116362626839,0.0192589673511255,-1.3297407061924855,-0.2552070519579236,0.6751387401944564,-1.0564226185020755,-0.0971895438234364,-1.4160980006388504,0.2392038393115551,61.27,0,Not Fraud,0.2011742063376959
0.2141890745765334,0.8542133426623459,-0.2127199169309193,-0.7606998694032694,1.49193400467723,-0.3669626579066116,-2.238294187161456,0.3092783851266944,3.528644631787352,-0.6681047235959248,31.98,0,Not Fraud,0.1008685537873964
-2.784215845484228,-2.1189483315402566,-0.0532336675634321,1.9015856771480384,0.1020583460867308,-1.0296916673409973,2.0673587934845323,-1.1218288004125845,-0.2931603418633404,1.44560042016519,41.25,1,Fraud,0.9481956727514835
1.5573629351204736,0.0643679915581456,-2.01500843950709,-2.2131281001160747,-2.71577414455701,-1.8717287547611117,1.681118060940611,-1.1668227695340665,-0.0693509007570429,-0.848796197982317,31.95,0,Not Fraud,0.39813961205556236
0.5802739751959525,-0.714015904795058,0.5865151576180001,-1.483790737514646,-1.119865292566558,-0.729519155768805,-0.5065683777630332,-0.6543418710551034,-0.0038731180024764,-1.162134124971717,105.57,0,Not Fraud,0.26818680955326335
0.6667171611962044,-4.331598257491176,0.7230703241355783,1.082381639218953,-1.1189076231024804,-1.2818453852218878,-0.7685342028375101,0.701255639443369,-1.7544001883659108,-2.4389679462689267,49.6,0,Not Fraud,0.2495724245501698
-2.0657628462229027,-1.5163423365401565,0.6230110292977487,-1.0881463891528844,-0.2441994669302379,0.2822796609393119,-1.4807764797335892,0.5921029832024916,-1.2131384755457348,0.024807533433025,18.27,0,Not Fraud,0.09525920917507479
-1.7128763573467871,-1.8974431170761596,-1.082158135827995,0.0509923244795309,-0.4903907866398386,-1.8948510000069831,-0.0263755767600533,-0.8588442782989592,0.4736326725417168,0.4717546601296703,74.68,0,Not Fraud,0.4524374831245937
1.9869179209209304,1.0239693331057222,1.962068361898528,1.3615919258030351,2.63047797674014,0.5554969916519878,-1.9399013065358732,-0.8539202975207183,3.783494226561715,-1.5662560283650635,13.37,0,Not Fraud,0.2143857760741462
-0.121707437342597,-4.135568087549268,-1.3099875117317676,2.2840253266693806,-0.3478141416710162,-0.9772144756461864,-0.5999515076015081,-0.8385806594815023,-2.0173769977819966,-1.342775593973213,56.27,0,Not Fraud,0.27494782089635306
1.3248765262937217,-1.0823072889778709,-1.356545052286539,0.0492254031808689,-1.2712919518867296,-2.291514225058437,-2.4225773538303628,-0.2205625344089894,-1.693024689631979,0.1414922894651481,8.79,0,Not Fraud,0.004581100464475043
1.3900502315210406,-0.5939377831398207,2.002947084076286,-1.502098158066122,-2.9922121967159567,-3.4050975586159877,0.024560234269759,-0.4278342157178725,-1.194631875984113,0.2967048473793749,10.15,0,Not Fraud,0.05665670463703703
-1.0429970160624715,-1.5226391832928858,2.374466283283992,1.261307615375277,1.3458688328899566,-0.9917384065478576,-2.3580336391760355,-0.0772852374662953,1.1631943797130988,0.117269820398459,55.91,0,Not Fraud,0.127767141252688
-1.4883565654842346,-1.4851216150101678,1.0828414339163912,-0.0341943710519615,-1.238701502492969,-1.7935357465285804,-2.513251828657796,-1.344986668608409,-3.4812685409682103,2.0762436839941576,72.15,0,Not Fraud,0.007123214636768569
0.4703941628774085,-0.753260353926078,0.3920445038685057,1.6544323173800446,-0.1034407479389988,-1.70382243116069,0.0192915248072023,0.0934584917663527,-0.0793110580359179,0.6477729495107025,55.14,0,Not Fraud,0.4722019189125526
-1.5448082166516317,-1.638603990121245,-0.9803137459505972,1.5552263072850394,0.6768291787148099,-1.0613650533230026,-1.9939420060425328,-0.5284509979003907,-0.8970402177743277,1.239045023790044,46.53,0,Not Fraud,0.06330340833575669
-0.527959891708927,-0.2145223113578753,0.2860158076346249,-1.4777789275130329,-1.9099410751619208,-2.879045577331552,0.53514524508482,1.9248383620798653,0.3240360693092754,1.1163015915722796,40.97,0,Not Fraud,0.4215184469003056
1.131189717457678,1.6715381255066863,-1.577229636132122,-0.6909195800042764,0.9637470080337076,-0.1406336838191372,-0.7855693731993946,0.6875507195924941,3.09083226885352,-0.5921232109211054,5.64,0,Not Fraud,0.26474391825055327
-3.9293433236613255,-2.10712337942062,-0.6913348611627764,-0.0602968571661209,-1.861829840698619,-3.0149804457360845,0.8309921196997596,1.1529341769747732,-2.240482952486653,3.36422102760329,28.4,0,Not Fraud,0.4487044252530222
-0.2757214744405183,-3.5484148906879427,0.2305415868507293,0.1075387880251667,-2.767621533269546,-3.570551018055638,-0.0046621149505524,-0.0783866997293929,-2.468120756586707,0.0533288567140302,36.18,0,Not Fraud,0.11927181313460608
-1.9290853494062103,-2.340085530701617,0.170484680696914,0.3883237240361674,-0.7475302459634401,-3.235739889863761,-1.4370533162652073,-0.6594954368384278,-0.2201794598740158,1.4241542642594014,81.71,0,Not Fraud,0.09170940311406969
-1.105983254438979,0.8350089586575478,-0.48763907349858,-2.116122027720579,-1.0645101958702825,-0.972649222158562,-1.0328032027501288,-0.3506733936585964,-0.5726577395753196,1.476836432081324,60.31,0,Not Fraud,0.06415595802113873
-0.8139821692377462,0.9924223753183804,0.2447846196034997,0.8626448421222443,1.018788799906705,-0.3613281026638089,0.3272955469772012,1.2083232859472328,1.440078391452515,1.4438523809563375,2.89,0,Fraud,0.6918123998196968
-0.4547255653091231,-2.8525220827858657,0.8690312755308397,2.506642931409135,0.8958454284235078,-1.122660241581371,-1.5061502700073512,-0.2670037617670316,-0.1482572936102375,-0.4599968929303294,59.72,0,Not Fraud,0.2525776096580439
-2.596066984634076,-0.757016405968743,0.1254086794758444,-2.2092131877410908,-2.652930947895773,-2.501212408386863,1.12663676446698,2.208046047543548,-1.5558991983641388,2.2387653856532133,38.45,0,Fraud,0.5070239597890831
0.9328398635114634,-0.4453996774867447,-0.2812124622882884,3.062698132025394,2.3286114270239278,-1.3591249605692892,-2.64527295139146,1.1932422751414316,2.2219496563566103,0.2110076960831785,29.69,0,Not Fraud,0.10732730031249592
-2.0183473567594614,-2.4484829744935563,-0.7596517608333779,-0.2993554647448404,-0.8990857168726711,-1.5886085530888467,-0.1526265207166066,0.6421210038765839,-0.559047109348326,0.2684097064642279,68.35,0,Not Fraud,0.4388820044330668
-1.4959178408787888,-1.9357666017129227,0.5068113976630492,-0.0193886251267101,0.0685752921410769,-0.541428966542953,-1.9606703322402177,-0.042448529011756,-0.8201390603817912,0.017814856872069,80.93,0,Not Fraud,0.09809949115626916
-0.4113956131331386,-0.4974975072775752,-0.4211027721618318,-1.9177128865696664,-0.4682600277192223,-1.4064229873464646,-1.3048691664413892,-2.161055997349271,1.8703699055371037,-0.7038470051502463,77.94,0,Not Fraud,0.0884993716392562
-2.6815606611166647,-2.716678513704452,1.2587612397600685,0.7767629399900524,0.9896372348301032,1.0604691839224487,-4.281725802058601,0.5425042296645155,-3.3852444058347446,0.5525549963711351,24.82,0,Not Fraud,0.004696041032162796
1.687624163662781,-0.6049627912316924,-0.6045138605597951,-0.4040953262855828,-0.4059201924706647,-1.3209662912566045,-0.9948961791813908,2.679628693900003,1.2846653563890298,-1.530072209787394,40.72,0,Not Fraud,0.2531594302377196
2.1531879467674795,-0.3239794416356936,2.1069401822631857,1.383430882747979,1.7434495945173114,1.2073529576520166,-1.0311316223224272,0.4857471474554596,1.906161986575482,-2.580351665405294,59.94,0,Fraud,0.6012100641787284
0.4177811568545617,0.9429046769842008,-0.2338796033133684,-0.2313773988141613,-0.1219747569385017,-1.537121819552342,-3.218788802341473,1.804410826698425,-0.8854026807789068,1.7394701442718832,79.27,0,Not Fraud,0.009738116447422883
-2.569158526655773,-0.8393419914993937,-0.5402855278956832,-0.6808317951331941,-0.2304002496244866,-0.161297763779968,-1.805033465346184,-0.3201695082207257,-1.9867954135556325,1.6596064324287143,35.62,0,Not Fraud,0.03815433461495536
0.4999712988437086,1.623183682388944,0.0892282868747491,-3.907451149804379,0.0922595417258247,1.2776078054936957,-1.7490945833808589,0.2065056251458303,2.4592510921351654,-1.9774419484327173,44.43,0,Not Fraud,0.08496716743948908
0.3208507370485487,-2.409312002554829,0.8023327778844658,1.2686104203310706,-0.6206299601111458,-1.8386156683240424,-1.858690678463189,0.8277752143719177,-1.7459212764219418,-0.1029777021180441,16.81,0,Not Fraud,0.0396610318834932
0.4915941060647345,-2.707630232405663,0.9079797578051338,3.268347626502433,1.3253065136120707,-0.3977125326175382,-1.2919764623357473,-0.5883400573076859,-0.2244471020043832,-1.0932813082655628,14.11,0,Not Fraud,0.25499462829587344
1.1072237799361468,-2.232148570802964,1.2098939600191043,0.5182639979980155,-0.3772691191130624,-1.618691991393013,-1.3311010248543296,1.7097080286755186,0.4437086975544596,-1.707203024418166,74.38,0,Not Fraud,0.26046712293000124
-3.24539902792675,0.2618277811315816,-0.6517041482182336,-5.352404343374445,-3.0105699912927277,-1.678912819102791,3.320164966889454,0.721921252408372,1.821645393580277,0.6266073662966092,90.69,0,Fraud,0.9706429631933042
-1.168372596701224,1.1228080284338344,1.93065825905626,-3.76113786198552,-2.136125311114382,-1.412169482895648,1.3294164473548995,0.0708649970551364,0.9736391477266316,0.7575269546451854,47.84,0,Fraud,0.6028597999658215
-0.72983188864299,0.0657506080231518,-0.8038246482427452,-2.371307454683838,-0.6349687287677266,-0.6448391577041213,-1.6304539763557937,0.4300891561717522,0.5644407495837336,-0.1229611057954564,80.11,0,Not Fraud,0.07835232145154336
-0.0974262807504342,0.8473238156770482,0.7002219112822892,3.105053649566881,2.660076064279042,-0.2351945352796175,-1.3258156827573104,-2.3775698299271024,1.8109981080140087,1.5323578903159225,60.85,0,Not Fraud,0.31523988544650977
-2.1378309224332632,-3.944337433060484,0.8531102644497399,-1.125298985599977,-1.6777812392437998,-0.7055208611772448,1.5350394130990237,0.2676962543586619,-0.7528963426988482,-1.757841294110943,30.65,0,Fraud,0.8577346314673806
-0.7090798128799991,-0.1995065067410332,1.4663118029178597,-1.4410942470411656,0.0223894368927159,-0.6334370216203438,-2.317169371846916,1.6737437539834248,0.6247929200440134,-0.0153874816091356,60.84,0,Not Fraud,0.06851398273124348
2.428521343926898,1.6043360301274543,-0.1333903221116225,-0.4525825205050651,2.2062928713378707,1.258724077848636,-1.7813688452502765,1.423264921065661,4.472749702292649,-2.7160035351902554,96.14,0,Fraud,0.5050764505528373
-0.2403454500676412,-1.6259492974023295,-0.230710972484823,2.479148645747773,1.5765596985628598,-0.6057705015822866,-1.660772930476369,1.3429563316312263,0.6998711171190234,-0.1429187542460972,48.93,0,Not Fraud,0.3177542245895252
1.852725633609776,1.0737011201138986,-0.0810707410080247,1.8972200125652317,2.047150797388843,0.5149093986260396,-0.8253017629424926,-0.0980310712797879,2.311639193661126,-0.7153646644216126,96.94,0,Fraud,0.6365509422080963
1.2861296075302775,-1.928392932895714,1.8619148781501729,-1.0389293259739758,-2.4988961300516,-1.7030211069511223,0.2475580231278713,0.6012367881516733,-1.8278539183531883,-1.3637158904065174,28.59,0,Not Fraud,0.21508649150614606
-1.2415936730130177,-0.9997559492317591,2.277688926030931,2.3900233040794348,1.4427449179031495,-2.061976723590436,-1.9501404535821028,-0.7372616763919609,1.120601321819996,1.753380990966363,74.66,0,Not Fraud,0.17743193242684643
-3.524297812727315,0.4370437849504323,-2.65508201787949,-1.5806082417459413,-0.6961122455666178,-1.440618256967474,-0.8737638041953333,0.0659311085789004,-0.8128604995053947,3.3677767535752454,52.61,0,Not Fraud,0.08781845711535309
-1.316806784827552,-0.9701715170163996,-0.7725086063921601,4.032905233500582,3.740947488293352,-0.9187028595782992,-3.7532154196218337,-0.342994225602232,2.3250509141619764,1.4461552079487774,41.03,0,Not Fraud,0.051545494081910524
3.0294939480621013,0.1118598852284866,-1.517253860572105,-3.2070421491542525,-1.3345617287726423,1.096409280676354,-2.144792486918337,0.0192034209655472,-0.5433521427985972,-3.601830506850752,52.75,0,Not Fraud,0.014667032736662838
0.4093789850705793,0.0463392091046002,0.4539358884037746,0.168051336630493,0.4263785120207154,-0.4268823972941133,-3.744161374925254,2.6478842135570875,-1.3012996627621969,0.6537176625316166,9.63,0,Not Fraud,0.0055130565907554035
-3.2510823623742,-0.2369470071888351,-0.2029683431478853,-2.024401374440961,0.1785108568720543,0.8127008403948603,-1.974349693743339,-2.8151236899058496,-0.8664016324222756,1.196877208073337,43.41,0,Not Fraud,0.027052833565041286
-0.318783250788622,0.5021117220092794,1.8146491673230776,-1.7000770528296176,-0.6167553476598573,-0.8721816532498572,-0.5855810545595133,-0.082143045572865,0.8333208498405413,0.2255619132222985,60.71,0,Not Fraud,0.24155561784985563
0.7719098578583055,-0.8621312829934604,-0.8605073265053105,1.420883020486715,-0.1578918067319918,-1.37263388918857,0.2070106653940306,0.5995786278137534,0.0637254220069927,0.0076556213521786,94.34,0,Fraud,0.6544886377498725
1.1549781370804817,1.2318837194322714,-0.9439850153478884,0.5741862849234441,1.3776734913425086,-0.5890506456692814,-1.2793577437303183,0.669868037904822,2.772304877471667,-0.1203473367056531,34.45,0,Not Fraud,0.24632106387332947
-0.796333105143899,0.2549422703704893,-0.7546043823932729,-0.7392715559078973,-0.2267669790003617,-0.7322185878808398,-2.007862608100612,0.7004970631581634,-0.8508291095335296,1.2808253460323855,25.75,0,Not Fraud,0.027636106220860296
-0.8456867586381331,0.0075487212960143,0.4394858279957648,-3.0733554004583974,-2.5315246860503766,-1.1535285640735062,1.06703555148101,1.7967534654264914,-0.951609430181256,0.3733218962917289,34.95,0,Not Fraud,0.4844159052769674
1.449353359045931,-1.8169648652994843,-2.193647926258873,1.6926812933663982,0.2269418899092944,-0.3473294644794941,-0.1963373757956796,1.558628017070086,-0.0415945277155442,-1.7222855134854755,77.46,0,Fraud,0.6380566937020451
-2.021950755174415,-2.2114191505808023,1.9008887896036848,2.6560732635864417,0.7075226623772773,-0.5520216074463524,-3.751975301484896,1.215065605591639,-4.295583343783171,2.4760270733580625,59.86,0,Not Fraud,0.009355498753577513
-1.0787447600478666,1.9830492051478288,-0.4076605785659349,-0.8085254904395096,1.1705866289424431,0.5288145594255418,-3.925848554318305,0.7200135318362517,-0.6651555322522023,2.23793952857096,34.11,0,Not Fraud,0.0039338546997963065
1.0332062512004296,1.9077363410078187,-0.6886499086367672,0.7139648505520757,0.1642324301464956,-1.6691571880760483,0.3950258207170039,1.9684512893602903,1.5361294952723834,1.6023053987980944,65.4,0,Fraud,0.6746954488207474
-0.1629709938287756,-0.9185986043106394,0.2872965727490871,-1.5379824459714992,-2.3063725721815675,-1.8837764205216705,1.3743478262319346,0.4811458907651867,-0.6849344565004141,-0.0092863208321419,52.91,0,Fraud,0.6190391920693746
1.4256464734549743,-1.0243605398759832,0.4410358348507628,0.4224333530229351,0.4015813687018085,0.530952771303246,-0.2301949475023698,1.635007165731419,0.8478190059712568,-2.318247758378273,79.06,0,Fraud,0.7324148423128026
-0.7517345450225872,0.0846472133074129,0.0914800059775685,-2.305153064141249,-1.0174818000368897,-1.1676646919480904,-1.2208736651099623,0.8958508801028059,0.3347596135172139,0.2988939776933089,28.94,0,Not Fraud,0.07220107697509782
2.340322636685368,0.9654306960809012,-0.0313411526697224,0.6841252076315825,1.4717464151687902,0.7380530690682348,-0.7898671481815875,2.471933772431857,2.489030014716505,-1.8063864463441817,40.17,0,Fraud,0.6059701101454757
-1.2608969816032487,0.9081413586772984,-1.236953258442845,1.049380336438885,0.8879407047922296,-2.554499480128733,-4.908607884250488,-0.2010879356003681,-0.9629312677073196,4.034909244682338,38.24,0,Not Fraud,0.0005054572239193921
-3.8794032820756,-1.6243453615170431,2.132146460143701,-0.7153461920388142,-0.5413151798716858,-1.859340200330661,-1.4975815517416815,0.1919220050361132,-1.0527509854838977,2.4986853300537657,6.09,0,Not Fraud,0.06252955338098527
0.5936603927533539,-0.2523833367530016,-0.7158259138747501,-2.218692394664997,-1.6969057383684338,-1.3970888035887712,-1.0788061597704095,-0.922024325177182,-0.4018598610524058,-0.511378490290041,58.88,0,Not Fraud,0.041313340144678655
1.6085790914316402,1.4748880024730444,-0.1645145317961699,-4.054935370236802,-1.4230358314517335,-0.7149183769968708,-0.0111575917690807,-1.474778541238395,2.821642297329612,-1.9922099256661452,57.83,0,Not Fraud,0.2056490334459358
1.2567958295198682,-0.2462852438402095,-2.5782928501405302,3.1467639053948724,1.8025141376326528,-0.5524598543571855,-0.9907195842226152,-0.5196744782036353,1.1747151060695713,0.0480455567860755,50.15,0,Not Fraud,0.33407960243029056
-0.706304861990415,0.0679682058503139,0.7577547802081833,-1.7916380293972978,-1.7774601560528511,-0.8489209874305033,-0.1893690131776224,-0.9750213849385142,-1.9298126225632108,1.038996235537414,42.96,0,Not Fraud,0.10067962878724086
1.340764400772477,-0.3895436567255246,-0.8252128755457164,-3.02857394203807,-3.420549644387745,-2.157333176350887,0.7914662827149983,1.2904253246168622,-1.1778441757353773,-0.8186350332057265,7.54,0,Not Fraud,0.1541370913596437
1.0951925119603303,0.0014989755412133,-1.3045488995841097,0.3531390109607483,-0.2225852759519981,-1.4583261816876951,-0.0489696992165842,-1.5132794691577722,1.1074486856717969,-0.1900845768016038,37.38,0,Not Fraud,0.2609097444842469
0.519071914153246,-2.3876134971781973,-0.1986021553534843,1.217146306555562,-0.7855242507468835,-0.4536761461206061,-1.929375344739538,-0.6880821265803181,-3.630553671565439,-0.3561086889724366,39.72,0,Not Fraud,0.021422171326790158
-2.567308979648728,-2.337930662171613,0.1555794692306387,0.4829595028104256,-0.4215354109442217,-2.6301367020618867,-1.4724097179061673,0.2782045960209798,-0.5229226905821985,1.6720116233566102,25.93,0,Not Fraud,0.08021659131860989
1.969825927438344,0.5005162299587893,-0.3330397757389188,2.9514821479733744,2.342706874586616,0.2101881751809025,-1.0970345777367574,-0.9023171545945426,2.068674188906208,-0.621946378591512,45.16,0,Not Fraud,0.403146612555201
-1.2072384893860155,0.4750141366951124,-0.1655789725675944,-1.882845514654762,-1.7114432384026186,-2.3292991727604373,-0.7422222628757942,-0.0446276230664421,-0.8036638169170525,2.166902329951806,62.12,0,Not Fraud,0.06595790495763214
0.7302379463683839,-1.2472130669085433,0.8258526698277096,0.8628039668935773,0.1668691627329058,-1.0946769928088511,-0.9205294017222098,-0.5439100535132576,0.6194048192694176,-0.8295493583254324,106.59,0,Not Fraud,0.36356137657268967
-0.1882577877410062,-2.437899952187056,-0.203298244576805,-1.7744882820479098,-1.95409699086598,-2.081287350011478,1.4302695498538842,1.3653287482758214,1.3638258903879454,-2.0229817787381545,55.24,0,Fraud,0.845474094215415
-1.3265697591454442,0.4169918335658156,-0.8415074589115312,-3.1662335243742654,-1.56611480408974,-0.4621974220137721,0.2457943512613531,1.1012195807277088,-0.048138451555857,0.3430313732141155,57.73,0,Not Fraud,0.3641103025130239
1.524398466720077,0.697690687473558,-1.902626236431442,-1.6673205666641162,-1.2694284305226808,-1.9403061674940616,0.0882005894318302,0.8145354596953241,1.674158911793851,-0.5917760751961944,47.77,0,Not Fraud,0.28021158920137007
1.1758791282519867,-1.8976374532547644,-0.614423524447842,-0.4511475922018628,-1.5086902232208184,-1.9804452736147296,-0.4505781974918342,0.5541429265127488,-0.267938173957148,-1.407744191178015,7.56,0,Not Fraud,0.12568189501403648
-2.8378392722178827,-1.7535896495293295,0.8047874435273991,-0.9216242555863328,-0.4811713885921964,-0.5289583723095309,-0.1188578262819237,-0.4840196231962784,-0.4379229630422668,0.5588837675237147,49.2,0,Not Fraud,0.4307897104426736
-1.582480015919359,-0.7800983953080449,-0.6270365091498445,0.3506811556903801,0.2222156094981852,-0.3318725782408407,-0.7671168442427858,0.0746280098168473,-0.6719506225944524,1.0129643278415292,51.81,0,Not Fraud,0.2626212672263886
1.869588528305809,0.4166633454409774,1.538265640912035,-0.7641803127627209,-0.8594615236278095,-1.631706315214387,-3.738908344093593,-0.7412553675094832,-1.478641880700086,0.3477263880784099,123.9,0,Not Fraud,0.0027483700306521197
-3.146333902384837,-2.2080384976246608,0.9901247868928168,-1.595790754522737,-2.604933190351374,-2.40499599143107,0.8447487104439986,0.4136263777143353,-2.371754394531093,1.8406198506776696,44.23,0,Not Fraud,0.38952113669424204
2.5165873899637896,-1.919354644480466,-0.0487762645006168,4.730558959694839,1.538685534305975,-1.208197465322023,-1.263866993472817,1.5591822904823514,0.1001001565466671,-0.9132970601747692,59.05,0,Not Fraud,0.44069183115387295
-0.0526301046979407,-3.671153865193132,-0.8525725887464994,3.553620717343335,1.688297415145071,-0.8192128076631522,-2.8697763527154048,-0.4135312588093302,-0.339158399251215,-1.1081904091140442,48.96,0,Not Fraud,0.0636046451446861
0.6669312871702384,-1.0718861892765998,-0.6251074206936527,-0.3561738879127258,-0.3657817118731683,-0.6135907424473939,-0.177565260110186,-0.7194723843379374,0.7844792431093347,-1.4585885675989938,14.94,0,Not Fraud,0.2806235825875457
-1.0865657506702633,0.3663316542996337,0.2316699390187268,-0.1900807170209205,0.7562482254965786,0.3352820087797366,-5.520109578606566,-0.3145003933502,-3.0711406932175813,2.094931315551825,84.28,0,Not Fraud,0.0004060543776422004
2.072735756150343,-2.9468260339521035,-0.461975597971284,-1.1846842776375075,-1.469116079643249,-2.227619118817465,-1.6976680929368249,-0.5822670625087771,0.9909449335540106,-3.4920011148531707,72.56,0,Not Fraud,0.05275135580848286
